index,Unnamed: 0,Unnamed: 1,files,labels,true_labels,pred_labels,label_diffs,ra,dec
244,Spec_Bg,85,sdss_ra=50.1366005911547_dec=41.7320222485647-label=0.png,0,0,0,0,50.13660059,41.73202225
245,Spec_Bg,88,sdss_ra=49.8805021876482_dec=41.2520151603596-label=0.png,0,0,0,0,49.88050219,41.25201516
246,Spec_Bg,91,sdss_ra=50.0437796548105_dec=41.2456151039519-label=0.png,0,0,1,-1,50.04377965,41.2456151
247,Spec_Bg,94,sdss_ra=49.9156143488672_dec=41.2329477624084-label=0.png,0,0,0,0,49.91561435,41.23294776
248,Spec_Bg,99,sdss_ra=50.3361938102496_dec=41.4958685640523-label=0.png,0,0,0,0,50.33619381,41.49586856
249,Spec_Bg,102,sdss_ra=50.2855776364297_dec=41.3230425309137-label=0.png,0,0,0,0,50.28557764,41.32304253
250,Spec_Bg,106,sdss_ra=50.2558086297081_dec=41.285926984341-label=0.png,0,0,0,0,50.25580863,41.28592698
251,Spec_Bg,112,sdss_ra=49.665099654597_dec=41.7720034035862-label=0.png,0,0,0,0,49.66509965,41.7720034
252,Spec_Bg,118,sdss_ra=50.2962540829001_dec=41.298821003556-label=0.png,0,0,0,0,50.29625408,41.298821
253,Spec_Bg,123,sdss_ra=50.2217795302807_dec=41.2257344379433-label=0.png,0,0,0,0,50.22177953,41.22573444
254,Spec_Bg,127,sdss_ra=49.9427904069998_dec=41.8795154436514-label=0.png,0,0,0,0,49.94279041,41.87951544
255,Spec_Bg,130,sdss_ra=49.8536925506709_dec=41.1475469331591-label=0.png,0,0,0,0,49.85369255,41.14754693
256,Spec_Bg,131,sdss_ra=49.5154139273366_dec=41.3230599188577-label=0.png,0,0,0,0,49.51541393,41.32305992
257,Spec_Bg,132,sdss_ra=49.4421739623854_dec=41.5116662675731-label=0.png,0,0,0,0,49.44217396,41.51166627
258,Spec_Bg,134,sdss_ra=49.4317076157181_dec=41.5455785249482-label=0.png,0,0,0,0,49.43170762,41.54557852
259,Spec_Bg,140,sdss_ra=49.7993394162836_dec=41.1325137671338-label=0.png,0,0,0,0,49.79933942,41.13251377
260,Spec_Bg,141,sdss_ra=49.9596364870387_dec=41.1071148167986-label=0.png,0,0,0,0,49.95963649,41.10711482
261,Spec_Bg,142,sdss_ra=50.2554087638575_dec=41.8491100481994-label=0.png,0,0,0,0,50.25540876,41.84911005
262,Spec_Bg,143,sdss_ra=50.0402382592295_dec=41.1110424504092-label=0.png,0,0,0,0,50.04023826,41.11104245
263,Spec_Bg,146,sdss_ra=50.3783516844226_dec=41.7692572319905-label=0.png,0,0,0,0,50.37835168,41.76925723
264,Spec_Bg,147,sdss_ra=49.6089271981223_dec=41.1874693492049-label=0.png,0,0,0,0,49.6089272,41.18746935
265,Spec_Bg,148,sdss_ra=50.4668689770366_dec=41.3705401026461-label=0.png,0,0,0,0,50.46686898,41.3705401
266,Spec_Bg,156,sdss_ra=49.6507692111618_dec=41.1286046001567-label=0.png,0,0,0,0,49.65076921,41.1286046
267,Spec_Bg,160,sdss_ra=50.1299826378577_dec=41.9502979314223-label=0.png,0,0,0,0,50.12998264,41.95029793
268,Spec_Bg,162,sdss_ra=50.2822057978094_dec=41.1160492772003-label=0.png,0,0,0,0,50.2822058,41.11604928
269,Spec_Bg,164,sdss_ra=49.359348013872_dec=41.3355162432555-label=0.png,0,0,0,0,49.35934801,41.33551624
270,Spec_Bg,172,sdss_ra=49.3356924370468_dec=41.6862404604867-label=0.png,0,0,0,0,49.33569244,41.68624046
271,Spec_Bg,173,sdss_ra=50.4370749095024_dec=41.1881314967587-label=0.png,0,0,0,0,50.43707491,41.1881315
272,Spec_Bg,175,sdss_ra=49.3341940619202_dec=41.330028965925-label=0.png,0,0,0,0,49.33419406,41.33002897
273,Spec_Bg,176,sdss_ra=49.5106706715106_dec=41.8881510691392-label=0.png,0,0,1,-1,49.51067067,41.88815107
274,Spec_Bg,178,sdss_ra=49.2837319861403_dec=41.569055834369-label=0.png,0,0,0,0,49.28373199,41.56905583
275,Spec_Bg,179,sdss_ra=50.4211048882726_dec=41.1599528742314-label=0.png,0,0,0,0,50.42110489,41.15995287
276,Spec_Bg,181,sdss_ra=49.3008178765353_dec=41.3811309686393-label=0.png,0,0,0,0,49.30081788,41.38113097
277,Spec_Bg,185,sdss_ra=50.3331335352798_dec=41.9289843514299-label=0.png,0,0,0,0,50.33313354,41.92898435
278,Spec_Bg,186,sdss_ra=50.332964562893_dec=41.9318584299157-label=0.png,0,0,0,0,50.33296456,41.93185843
279,Spec_Bg,187,sdss_ra=50.4167280395728_dec=41.8854259834874-label=0.png,0,0,0,0,50.41672804,41.88542598
280,Spec_Bg,188,sdss_ra=49.9799372067838_dec=41.0019206515408-label=0.png,0,0,0,0,49.97993721,41.00192065
281,Spec_Bg,190,sdss_ra=50.5975011502279_dec=41.6876454625289-label=0.png,0,0,0,0,50.59750115,41.68764546
282,Spec_Bg,191,sdss_ra=49.2728503868999_dec=41.3816916162151-label=0.png,0,0,0,0,49.27285039,41.38169162
283,Spec_Bg,192,sdss_ra=49.9052836421163_dec=42.0396064642869-label=0.png,0,0,0,0,49.90528364,42.03960646
284,Spec_Bg,196,sdss_ra=49.2842438443606_dec=41.7045780881608-label=0.png,0,0,0,0,49.28424384,41.70457809
285,Spec_Bg,199,sdss_ra=50.5828459137216_dec=41.2553051931563-label=0.png,0,0,0,0,50.58284591,41.25530519
286,Spec_Bg,200,sdss_ra=49.2708622239415_dec=41.3122739854936-label=0.png,0,0,0,0,49.27086222,41.31227399
287,Spec_Bg,202,sdss_ra=49.382806412098_dec=41.1655612135106-label=0.png,0,0,0,0,49.38280641,41.16556121
288,Spec_Bg,203,sdss_ra=49.8575014176214_dec=42.0590221014334-label=0.png,0,0,0,0,49.85750142,42.0590221
289,Spec_Bg,205,sdss_ra=49.2475173645298_dec=41.325886015873-label=0.png,0,0,0,0,49.24751736,41.32588602
290,Spec_Bg,206,sdss_ra=49.4250721764716_dec=41.1156249507559-label=0.png,0,0,0,0,49.42507218,41.11562495
291,Spec_Bg,207,sdss_ra=50.4581020034618_dec=41.9205467661767-label=0.png,0,0,0,0,50.458102,41.92054677
292,Spec_Bg,208,sdss_ra=49.8005517874171_dec=40.9643133905101-label=0.png,0,0,0,0,49.80055179,40.96431339
293,Spec_Bg,209,sdss_ra=50.6822289533775_dec=41.6290010185159-label=0.png,0,0,0,0,50.68222895,41.62900102
294,Spec_Bg,210,sdss_ra=49.2612760202228_dec=41.2756095639857-label=0.png,0,0,0,0,49.26127602,41.27560956
295,Spec_Bg,215,sdss_ra=49.2760306599565_dec=41.8273941676392-label=0.png,0,0,0,0,49.27603066,41.82739417
296,Spec_Bg,217,sdss_ra=49.9794732374551_dec=42.1043019829603-label=0.png,0,0,0,0,49.97947324,42.10430198
297,Spec_Bg,220,sdss_ra=50.5297471843039_dec=41.112334284405-label=0.png,0,0,0,0,50.52974718,41.11233428
298,Spec_Bg,222,sdss_ra=49.3052263592404_dec=41.1654926559812-label=0.png,0,0,0,0,49.30522636,41.16549266
299,Spec_Bg,223,sdss_ra=49.6135537271712_dec=40.9712756655696-label=0.png,0,0,0,0,49.61355373,40.97127567
300,Spec_Bg,224,sdss_ra=49.1530003249114_dec=41.5955682098865-label=0.png,0,0,0,0,49.15300032,41.59556821
301,Spec_Bg,227,sdss_ra=49.5094031203789_dec=42.0184649487747-label=0.png,0,0,0,0,49.50940312,42.01846495
302,Spec_Bg,228,sdss_ra=50.620634164573_dec=41.1817977098067-label=0.png,0,0,0,0,50.62063416,41.18179771
303,Spec_Bg,233,sdss_ra=49.1598467942621_dec=41.3603819153231-label=0.png,0,0,0,0,49.15984679,41.36038192
304,Spec_Bg,235,sdss_ra=50.7499979455199_dec=41.6323363181993-label=0.png,0,0,0,0,50.74999795,41.63233632
305,Spec_Bg,236,sdss_ra=50.7686625117234_dec=41.4678934573744-label=0.png,0,0,0,0,50.76866251,41.46789346
306,Spec_Bg,237,sdss_ra=50.6673686320564_dec=41.2126523085706-label=0.png,0,0,0,0,50.66736863,41.21265231
307,Spec_Bg,239,sdss_ra=49.2224407532527_dec=41.2107571670515-label=0.png,0,0,0,0,49.22244075,41.21075717
308,Spec_Bg,240,sdss_ra=49.5908758649711_dec=42.0769970782354-label=0.png,0,0,0,0,49.59087586,42.07699708
309,Spec_Bg,242,sdss_ra=49.2704224083103_dec=41.8801243695276-label=0.png,0,0,0,0,49.27042241,41.88012437
310,Spec_Bg,244,sdss_ra=49.1911195737604_dec=41.2502476248583-label=0.png,0,0,0,0,49.19111957,41.25024762
311,Spec_Bg,245,sdss_ra=49.3251842130382_dec=41.0951629449596-label=0.png,0,0,0,0,49.32518421,41.09516294
312,Spec_Bg,246,sdss_ra=50.3919240202929_dec=42.0448601777284-label=0.png,0,0,0,0,50.39192402,42.04486018
313,Spec_Bg,247,sdss_ra=49.5125281499978_dec=40.97490581775-label=0.png,0,0,0,0,49.51252815,40.97490582
314,Spec_Bg,250,sdss_ra=49.1608997235118_dec=41.266242194897-label=0.png,0,0,0,0,49.16089972,41.26624219
315,Spec_Bg,251,sdss_ra=49.0938795937997_dec=41.5585466232934-label=0.png,0,0,0,0,49.09387959,41.55854662
316,Spec_Bg,254,sdss_ra=50.6836449324582_dec=41.8512047165771-label=0.png,0,0,0,0,50.68364493,41.85120472
317,Spec_Bg,259,sdss_ra=50.6136396777001_dec=41.9375401903305-label=0.png,0,0,0,0,50.61363968,41.93754019
318,Spec_Bg,260,sdss_ra=50.7700694512557_dec=41.7542798736106-label=0.png,0,0,0,0,50.77006945,41.75427987
319,Spec_Bg,262,sdss_ra=49.0848060252556_dec=41.3322875112143-label=0.png,0,0,0,0,49.08480603,41.33228751
320,Spec_Bg,263,sdss_ra=49.185064227473_dec=41.8784282831725-label=0.png,0,0,0,0,49.18506423,41.87842828
321,Spec_Bg,265,sdss_ra=49.3097652974681_dec=42.0039586126424-label=0.png,0,0,0,0,49.3097653,42.00395861
322,Spec_Bg,268,sdss_ra=50.3457694433509_dec=42.1354449249521-label=0.png,0,0,0,0,50.34576944,42.13544492
323,Spec_Bg,269,sdss_ra=49.7719870060151_dec=42.1977103391592-label=0.png,0,0,0,0,49.77198701,42.19771034
324,Spec_Bg,270,sdss_ra=50.8756484938343_dec=41.565798154594-label=0.png,0,0,0,0,50.87564849,41.56579815
325,Spec_Bg,275,sdss_ra=49.0570287880535_dec=41.2620576087679-label=0.png,0,0,0,0,49.05702879,41.26205761
326,Spec_Bg,276,sdss_ra=49.0197507763859_dec=41.6848470319683-label=0.png,0,0,0,0,49.01975078,41.68484703
327,Spec_Bg,277,sdss_ra=50.3661499660058_dec=40.8722375533118-label=0.png,0,0,0,0,50.36614997,40.87223755
328,Spec_Bg,278,sdss_ra=50.6769649197897_dec=41.975853538663-label=0.png,0,0,0,0,50.67696492,41.97585354
329,Spec_Bg,279,sdss_ra=49.9894351197685_dec=42.2278508405121-label=0.png,0,0,0,0,49.98943512,42.22785084
330,Spec_Bg,280,sdss_ra=49.0021741137901_dec=41.4080470071518-label=0.png,0,0,0,0,49.00217411,41.40804701
331,Spec_Bg,281,sdss_ra=49.85597818686_dec=40.7991907590042-label=0.png,0,0,0,0,49.85597819,40.79919076
332,Spec_Bg,283,sdss_ra=49.1251846652232_dec=41.8848529640606-label=0.png,0,0,0,0,49.12518467,41.88485296
333,Spec_Bg,285,sdss_ra=49.2359089369141_dec=41.9963304584024-label=0.png,0,0,0,0,49.23590894,41.99633046
334,Spec_Bg,286,sdss_ra=49.3339087242848_dec=42.067375286885-label=0.png,0,0,0,0,49.33390872,42.06737529
335,Spec_Bg,287,sdss_ra=50.2187891416578_dec=40.8218377553388-label=0.png,0,0,0,0,50.21878914,40.82183776
336,Spec_Bg,288,sdss_ra=50.8726973633063_dec=41.7251217520325-label=0.png,0,0,0,0,50.87269736,41.72512175
337,Spec_Bg,289,sdss_ra=50.4410055155298_dec=40.8919141993069-label=0.png,0,0,0,0,50.44100552,40.8919142
338,Spec_Bg,290,sdss_ra=50.9235265983509_dec=41.5222155244742-label=0.png,0,0,0,0,50.9235266,41.52221552
339,Spec_Bg,291,sdss_ra=50.9058912284345_dec=41.3664650588926-label=0.png,0,0,0,0,50.90589123,41.36646506
340,Spec_Bg,292,sdss_ra=50.1844055986588_dec=40.8007587515615-label=0.png,0,0,0,0,50.1844056,40.80075875
341,Spec_Bg,293,sdss_ra=48.9999795273873_dec=41.2875102706543-label=0.png,0,0,0,0,48.99997953,41.28751027
342,Spec_Bg,294,sdss_ra=49.1675257811761_dec=41.9823818208255-label=0.png,0,0,0,0,49.16752578,41.98238182
343,Spec_Bg,295,sdss_ra=49.0304654578195_dec=41.8135750584925-label=0.png,0,0,0,0,49.03046546,41.81357506
344,Spec_Mems,0,sdss_ra=49.9325721909726_dec=41.4569819791321-label=1.png,1,1,1,0,49.93257219,41.45698198
345,Spec_Mems,5,sdss_ra=49.9286896562222_dec=41.6007242294404-label=1.png,1,1,1,0,49.92868966,41.60072423
346,Spec_Mems,7,sdss_ra=49.9705060262728_dec=41.6087855128691-label=1.png,1,1,1,0,49.97050603,41.60878551
347,Spec_Mems,16,sdss_ra=49.9061197597231_dec=41.6328754033241-label=1.png,1,1,1,0,49.90611976,41.6328754
348,Spec_Mems,18,sdss_ra=50.025488379003_dec=41.6300421407339-label=1.png,1,1,1,0,50.02548838,41.63004214
349,Spec_Mems,19,sdss_ra=50.1192252388923_dec=41.4888413843425-label=1.png,1,1,1,0,50.11922524,41.48884138
350,Spec_Mems,20,sdss_ra=50.1222973668195_dec=41.5145661636805-label=1.png,1,1,1,0,50.12229737,41.51456616
351,Spec_Mems,23,sdss_ra=49.8640621036807_dec=41.6352685675764-label=1.png,1,1,1,0,49.8640621,41.63526857
352,Spec_Mems,28,sdss_ra=49.760046123573_dec=41.5502349902431-label=1.png,1,1,1,0,49.76004612,41.55023499
353,Spec_Mems,30,sdss_ra=50.0646761465794_dec=41.398649050392-label=1.png,1,1,1,0,50.06467615,41.39864905
354,Spec_Mems,32,sdss_ra=50.1374704982234_dec=41.5741245778116-label=1.png,1,1,1,0,50.1374705,41.57412458
355,Spec_Mems,33,sdss_ra=49.7421128001445_dec=41.4701208499646-label=1.png,1,1,0,1,49.7421128,41.47012085
356,Spec_Mems,35,sdss_ra=49.8239777063448_dec=41.6443501818367-label=1.png,1,1,1,0,49.82397771,41.64435018
357,Spec_Mems,37,sdss_ra=50.0919190508431_dec=41.6409169263223-label=1.png,1,1,1,0,50.09191905,41.64091693
358,Spec_Mems,38,sdss_ra=50.0873396454365_dec=41.3737384235078-label=1.png,1,1,1,0,50.08733965,41.37373842
359,Spec_Mems,40,sdss_ra=49.7588315429406_dec=41.6199281627887-label=1.png,1,1,1,0,49.75883154,41.61992816
360,Spec_Mems,44,sdss_ra=49.9174877741773_dec=41.3291991253375-label=1.png,1,1,1,0,49.91748777,41.32919913
361,Spec_Mems,46,sdss_ra=50.072450372141_dec=41.34893080365-label=1.png,1,1,1,0,50.07245037,41.3489308
362,Spec_Mems,49,sdss_ra=49.6867314009884_dec=41.5114441292928-label=1.png,1,1,1,0,49.6867314,41.51144413
363,Spec_Mems,51,sdss_ra=49.6881724299768_dec=41.4887639647977-label=1.png,1,1,1,0,49.68817243,41.48876396
364,Spec_Mems,53,sdss_ra=49.7970434369399_dec=41.3531956433367-label=1.png,1,1,1,0,49.79704344,41.35319564
365,Spec_Mems,55,sdss_ra=49.7414833647509_dec=41.6350645496723-label=1.png,1,1,1,0,49.74148336,41.63506455
366,Spec_Mems,58,sdss_ra=49.6862761715124_dec=41.4674857522114-label=1.png,1,1,0,1,49.68627617,41.46748575
367,Spec_Mems,59,sdss_ra=50.1757659807148_dec=41.4039750851123-label=1.png,1,1,1,0,50.17576598,41.40397509
368,Spec_Mems,61,sdss_ra=49.6974774994161_dec=41.428373591989-label=1.png,1,1,1,0,49.6974775,41.42837359
369,Spec_Mems,64,sdss_ra=49.7128793782692_dec=41.3923537508308-label=1.png,1,1,1,0,49.71287938,41.39235375
370,Spec_Mems,66,sdss_ra=50.2112693947652_dec=41.6004244597273-label=1.png,1,1,1,0,50.21126939,41.60042446
371,Spec_Mems,67,sdss_ra=50.2408881196432_dec=41.506345029876-label=1.png,1,1,1,0,50.24088812,41.50634503
372,Spec_Mems,68,sdss_ra=50.235725066588_dec=41.4388504401502-label=1.png,1,1,1,0,50.23572507,41.43885044
373,Spec_Mems,69,sdss_ra=50.2517165750559_dec=41.562463684849-label=1.png,1,1,1,0,50.25171658,41.56246368
374,Spec_Mems,70,sdss_ra=49.9356066702234_dec=41.2780792750039-label=1.png,1,1,1,0,49.93560667,41.27807928
375,Spec_Mems,71,sdss_ra=50.0552790374181_dec=41.2868743261062-label=1.png,1,1,1,0,50.05527904,41.28687433
376,Spec_Mems,73,sdss_ra=50.2054820731759_dec=41.3706843348946-label=1.png,1,1,1,0,50.20548207,41.37068433
377,Spec_Mems,75,sdss_ra=49.9449358444632_dec=41.270382598523-label=1.png,1,1,1,0,49.94493584,41.2703826
378,Spec_Mems,76,sdss_ra=49.7427700516971_dec=41.7023783448801-label=1.png,1,1,1,0,49.74277005,41.70237834
379,Spec_Mems,78,sdss_ra=50.2558101939355_dec=41.4344626658023-label=1.png,1,1,1,0,50.25581019,41.43446267
380,Spec_Mems,83,sdss_ra=50.2592785121609_dec=41.4094752214626-label=1.png,1,1,1,0,50.25927851,41.40947522
381,Spec_Mems,86,sdss_ra=49.6621494298188_dec=41.6689425891096-label=1.png,1,1,1,0,49.66214943,41.66894259
382,Spec_Mems,89,sdss_ra=50.006822919519_dec=41.2511539904146-label=1.png,1,1,1,0,50.00682292,41.25115399
383,Spec_Mems,92,sdss_ra=49.5788652894655_dec=41.4693671588608-label=1.png,1,1,1,0,49.57886529,41.46936716
384,Spec_Mems,95,sdss_ra=50.1336678595388_dec=41.7584707117627-label=1.png,1,1,1,0,50.13366786,41.75847071
385,Spec_Mems,96,sdss_ra=49.5937534686477_dec=41.4097756365822-label=1.png,1,1,0,1,49.59375347,41.40977564
386,Spec_Mems,98,sdss_ra=50.1916426157601_dec=41.7349372590753-label=1.png,1,1,1,0,50.19164262,41.73493726
387,Spec_Mems,100,sdss_ra=50.336836986607_dec=41.46005973571-label=1.png,1,1,1,0,50.33683699,41.46005974
388,Spec_Mems,101,sdss_ra=49.6152258885157_dec=41.3213174238366-label=1.png,1,1,1,0,49.61522589,41.32131742
389,Spec_Mems,103,sdss_ra=49.5750012566803_dec=41.6753256012749-label=1.png,1,1,1,0,49.57500126,41.6753256
390,Spec_Mems,105,sdss_ra=49.5244020175459_dec=41.5813582968019-label=1.png,1,1,1,0,49.52440202,41.5813583
391,Spec_Mems,108,sdss_ra=50.0301282412048_dec=41.8328072051585-label=1.png,1,1,1,0,50.03012824,41.83280721
392,Spec_Mems,109,sdss_ra=50.1414808232528_dec=41.2218467085331-label=1.png,1,1,1,0,50.14148082,41.22184671
393,Spec_Mems,110,sdss_ra=50.3802762257035_dec=41.5474536325146-label=1.png,1,1,1,0,50.38027623,41.54745363
394,Spec_Mems,111,sdss_ra=49.7268858637923_dec=41.8030385429612-label=1.png,1,1,1,0,49.72688586,41.80303854
395,Spec_Mems,113,sdss_ra=50.3925238215328_dec=41.5061613782787-label=1.png,1,1,1,0,50.39252382,41.50616138
396,Spec_Mems,114,sdss_ra=49.498157446947_dec=41.5203688611731-label=1.png,1,1,1,0,49.49815745,41.52036886
397,Spec_Mems,116,sdss_ra=49.631956124873_dec=41.2740581753394-label=1.png,1,1,1,0,49.63195612,41.27405818
398,Spec_Mems,117,sdss_ra=49.5073308611243_dec=41.5926931133879-label=1.png,1,1,1,0,49.50733086,41.59269311
399,Spec_Mems,119,sdss_ra=49.979897820705_dec=41.1726324612579-label=1.png,1,1,1,0,49.97989782,41.17263246
400,Spec_Mems,121,sdss_ra=49.4898628885605_dec=41.4973067696004-label=1.png,1,1,1,0,49.48986289,41.49730677
401,Spec_Mems,124,sdss_ra=49.8996627467526_dec=41.1511503541778-label=1.png,1,1,1,0,49.89966275,41.15115035
402,Spec_Mems,125,sdss_ra=50.2869381053616_dec=41.2530385705908-label=1.png,1,1,1,0,50.28693811,41.25303857
403,Spec_Mems,128,sdss_ra=49.4628396701164_dec=41.4508207228506-label=1.png,1,1,1,0,49.46283967,41.45082072
404,Spec_Mems,133,sdss_ra=50.4075544221459_dec=41.3578114673567-label=1.png,1,1,0,1,50.40755442,41.35781147
405,Spec_Mems,136,sdss_ra=49.5350273421591_dec=41.7543521559441-label=1.png,1,1,1,0,49.53502734,41.75435216
406,Spec_Mems,138,sdss_ra=49.7798434161085_dec=41.1426340291011-label=1.png,1,1,1,0,49.77984342,41.14263403
407,Spec_Mems,139,sdss_ra=49.5028172944523_dec=41.2990947963276-label=1.png,1,1,1,0,49.50281729,41.2990948
408,Spec_Mems,144,sdss_ra=50.4895205180798_dec=41.5521931418354-label=1.png,1,1,1,0,50.48952052,41.55219314
409,Spec_Mems,145,sdss_ra=49.5545783717589_dec=41.8025113837332-label=1.png,1,1,1,0,49.55457837,41.80251138
410,Spec_Mems,150,sdss_ra=49.5269787314467_dec=41.7991761650479-label=1.png,1,1,1,0,49.52697873,41.79917617
411,Spec_Mems,152,sdss_ra=49.3661256874807_dec=41.4880812795921-label=1.png,1,1,1,0,49.36612569,41.48808128
412,Spec_Mems,154,sdss_ra=49.5813214431258_dec=41.8559828364649-label=1.png,1,1,1,0,49.58132144,41.85598284
413,Spec_Mems,155,sdss_ra=50.2412948084998_dec=41.8938503657885-label=1.png,1,1,1,0,50.24129481,41.89385037
414,Spec_Mems,157,sdss_ra=50.5378202439946_dec=41.4507774213165-label=1.png,1,1,1,0,50.53782024,41.45077742
415,Spec_Mems,158,sdss_ra=50.4849246036073_dec=41.2983642796027-label=1.png,1,1,1,0,50.4849246,41.29836428
416,Spec_Mems,161,sdss_ra=49.9410884084147_dec=41.9764093259918-label=1.png,1,1,1,0,49.94108841,41.97640933
417,Spec_Mems,163,sdss_ra=49.3869972146589_dec=41.296989045752-label=1.png,1,1,1,0,49.38699721,41.29698905
418,Spec_Mems,165,sdss_ra=49.3236841359998_dec=41.4214466740835-label=1.png,1,1,1,0,49.32368414,41.42144667
419,Spec_Mems,166,sdss_ra=50.5802270782083_dec=41.4454066396289-label=1.png,1,1,1,0,50.58022708,41.44540664
420,Spec_Mems,167,sdss_ra=50.4645521200175_dec=41.7972508487597-label=1.png,1,1,1,0,50.46455212,41.79725085
421,Spec_Mems,168,sdss_ra=49.7646076974504_dec=41.9741404391237-label=1.png,1,1,1,0,49.7646077,41.97414044
422,Spec_Mems,169,sdss_ra=49.6812283687428_dec=41.0724997416086-label=1.png,1,1,1,0,49.68122837,41.07249974
423,Spec_Mems,170,sdss_ra=50.3513890522591_dec=41.1358669686683-label=1.png,1,1,1,0,50.35138905,41.13586697
424,Spec_Mems,171,sdss_ra=49.3067191820093_dec=41.4355052201931-label=1.png,1,1,1,0,49.30671918,41.43550522
425,Spec_Mems,174,sdss_ra=50.5410991979522_dec=41.7273450946203-label=1.png,1,1,1,0,50.5410992,41.72734509
426,Spec_Mems,177,sdss_ra=49.3050585509131_dec=41.650954259702-label=1.png,1,1,1,0,49.30505855,41.65095426
427,Spec_Mems,182,sdss_ra=49.9764794969313_dec=42.0146657676511-label=1.png,1,1,1,0,49.9764795,42.01466577
428,Spec_Mems,184,sdss_ra=49.6969855145771_dec=41.9806120446948-label=1.png,1,1,1,0,49.69698551,41.98061204
429,Spec_Mems,189,sdss_ra=49.4917084104085_dec=41.9004985957316-label=1.png,1,1,1,0,49.49170841,41.9004986
430,Spec_Mems,193,sdss_ra=49.6637743795543_dec=41.9971068206255-label=1.png,1,1,1,0,49.66377438,41.99710682
431,Spec_Mems,194,sdss_ra=49.2583291006457_dec=41.6329482608525-label=1.png,1,1,1,0,49.2583291,41.63294826
432,Spec_Mems,198,sdss_ra=49.6536369464932_dec=41.0192114952362-label=1.png,1,1,1,0,49.65363695,41.0192115
433,Spec_Mems,201,sdss_ra=49.249038431142_dec=41.356596999995-label=1.png,1,1,1,0,49.24903843,41.356597
434,Spec_Mems,204,sdss_ra=50.5904926775418_dec=41.2415948867732-label=1.png,1,1,1,0,50.59049268,41.24159489
435,Spec_Mems,211,sdss_ra=50.1068904570071_dec=42.070353857748-label=1.png,1,1,1,0,50.10689046,42.07035386
436,Spec_Mems,212,sdss_ra=50.3391547714695_dec=41.0246258201789-label=1.png,1,1,1,0,50.33915477,41.02462582
437,Spec_Mems,214,sdss_ra=49.4600235807703_dec=41.967594658347-label=1.png,1,1,1,0,49.46002358,41.96759466
438,Spec_Mems,218,sdss_ra=49.3634825275576_dec=41.9166021599807-label=1.png,1,1,1,0,49.36348253,41.91660216
439,Spec_Mems,225,sdss_ra=50.5828639706062_dec=41.1480558524049-label=1.png,1,1,1,0,50.58286397,41.14805585
440,Spec_Mems,230,sdss_ra=49.1790722767687_dec=41.3248987108148-label=1.png,1,1,0,1,49.17907228,41.32489871
441,Spec_Mems,231,sdss_ra=49.2134396725706_dec=41.255767695952-label=1.png,1,1,1,0,49.21343967,41.2557677
442,Spec_Mems,232,sdss_ra=50.2683354725156_dec=40.9547157232033-label=1.png,1,1,1,0,50.26833547,40.95471572
443,Spec_Mems,234,sdss_ra=50.0216265345616_dec=40.9062377956518-label=1.png,1,1,1,0,50.02162653,40.9062378
444,Spec_Mems,241,sdss_ra=50.5108666960756_dec=41.9734820650858-label=1.png,1,1,1,0,50.5108667,41.97348207
445,Spec_Mems,248,sdss_ra=49.1146581784357_dec=41.6270222115943-label=1.png,1,1,1,0,49.11465818,41.62702221
446,Spec_Mems,252,sdss_ra=50.6918648366703_dec=41.833089380956-label=1.png,1,1,1,0,50.69186484,41.83308938
447,Spec_Mems,253,sdss_ra=50.4285451333377_dec=42.0475495498722-label=1.png,1,1,1,0,50.42854513,42.04754955
448,Spec_Mems,255,sdss_ra=50.7209368086076_dec=41.2300502890432-label=1.png,1,1,1,0,50.72093681,41.23005029
449,Spec_Mems,257,sdss_ra=49.1546377561941_dec=41.789265232571-label=1.png,1,1,1,0,49.15463776,41.78926523
450,Spec_Mems,261,sdss_ra=50.2509863621935_dec=42.1422681125483-label=1.png,1,1,1,0,50.25098636,42.14226811
451,Spec_Mems,264,sdss_ra=50.2143340635918_dec=42.1656500625065-label=1.png,1,1,0,1,50.21433406,42.16565006
452,Spec_Mems,266,sdss_ra=50.4257847531576_dec=42.0984227637665-label=1.png,1,1,1,0,50.42578475,42.09842276
453,Spec_Mems,267,sdss_ra=50.622745654887_dec=41.0504450153301-label=1.png,1,1,1,0,50.62274565,41.05044502
454,Spec_Mems,271,sdss_ra=50.6945934204297_dec=41.9412303787257-label=1.png,1,1,1,0,50.69459342,41.94123038
455,Spec_Mems,272,sdss_ra=49.7058490785794_dec=40.8275889370729-label=1.png,1,1,1,0,49.70584908,40.82758894
456,Spec_Mems,273,sdss_ra=49.112658441068_dec=41.1802159335769-label=1.png,1,1,1,0,49.11265844,41.18021593
457,Spec_Mems,274,sdss_ra=49.4702754784142_dec=40.8972443909435-label=1.png,1,1,1,0,49.47027548,40.89724439
